SAMPLEID,LATITUDE,LONGITUDE,SAMPLETYPE,COLLARID,FROMDEPTH,TODEPTH,Cu_ppm,SPURIOUS,Dataset
19903966,-31.355692,121.50605,DRILLRC,931950,49.0,223226.0,65.0,0.0,Drillhole Original
19903965,-31.355692,121.50605,DRILLRC,931950,48.0,223225.0,66.0,0.0,Drillhole Original
19903964,-31.355692,121.50605,DRILLRC,931950,47.0,223224.0,65.0,0.0,Drillhole Original
19903963,-31.355692,121.50605,DRILLRC,931950,46.0,223223.0,68.0,0.0,Drillhole Original
19903962,-31.355692,121.50605,DRILLRC,931950,45.0,223222.0,31.0,0.0,Drillhole Original
19903961,-31.355692,121.50605,DRILLRC,931950,44.0,223221.0,88.0,0.0,Drillhole Original
19903960,-31.355692,121.50605,DRILLRC,931950,40.0,223220.0,83.0,0.0,Drillhole Original
19903959,-31.355692,121.50605,DRILLRC,931950,36.0,223219.0,93.0,0.0,Drillhole Original
19903958,-31.355692,121.50605,DRILLRC,931950,32.0,223218.0,112.0,0.0,Drillhole Original
19903954,-31.355692,121.50605,DRILLRC,931950,16.0,223214.0,85.0,0.0,Drillhole Original
19903956,-31.355692,121.50605,DRILLRC,931950,24.0,223216.0,89.0,0.0,Drillhole Original
19903953,-31.355692,121.50605,DRILLRC,931950,12.0,223213.0,123.0,0.0,Drillhole Original
19903975,-31.355692,121.50605,DRILLRC,931950,58.0,223235.0,61.0,0.0,Drillhole Original
19903955,-31.355692,121.50605,DRILLRC,931950,20.0,223215.0,88.0,0.0,Drillhole Original
19903981,-31.355692,121.50605,DRILLRC,931950,64.0,223241.0,12.0,0.0,Drillhole Original
19903957,-31.355692,121.50605,DRILLRC,931950,28.0,223217.0,94.0,0.0,Drillhole Original
19903951,-31.355692,121.50605,DRILLRC,931950,4.0,223211.0,135.0,0.0,Drillhole Original
19903920,-31.35521,121.506096,DRILLRC,931948,95.0,223180.0,28.0,0.0,Drillhole Original
19903919,-31.35521,121.506096,DRILLRC,931948,94.0,223179.0,41.0,0.0,Drillhole Original
19903918,-31.35521,121.506096,DRILLRC,931948,93.0,223178.0,38.0,0.0,Drillhole Original
19903917,-31.35521,121.506096,DRILLRC,931948,92.0,223177.0,16.0,0.0,Drillhole Original
19903916,-31.35521,121.506096,DRILLRC,931948,91.0,223176.0,29.0,0.0,Drillhole Original
19903915,-31.35521,121.506096,DRILLRC,931948,90.0,223175.0,38.0,0.0,Drillhole Original
19903914,-31.35521,121.506096,DRILLRC,931948,89.0,223174.0,58.0,0.0,Drillhole Original
19903913,-31.35521,121.506096,DRILLRC,931948,88.0,223173.0,70.0,0.0,Drillhole Original
19903912,-31.35521,121.506096,DRILLRC,931948,87.0,223172.0,311.0,0.0,Drillhole Original
19903923,-31.35521,121.506096,DRILLRC,931948,98.0,223183.0,121.0,0.0,Drillhole Original
19903911,-31.35521,121.506096,DRILLRC,931948,86.0,223171.0,962.0,0.0,Drillhole Original
19903910,-31.35521,121.506096,DRILLRC,931948,85.0,223170.0,506.0,0.0,Drillhole Original
19903909,-31.35521,121.506096,DRILLRC,931948,84.0,223169.0,72.0,0.0,Drillhole Original
19903908,-31.35521,121.506096,DRILLRC,931948,83.0,223168.0,86.0,0.0,Drillhole Original
19903907,-31.35521,121.506096,DRILLRC,931948,82.0,223167.0,66.0,0.0,Drillhole Original
19903906,-31.35521,121.506096,DRILLRC,931948,81.0,223166.0,72.0,0.0,Drillhole Original
19904383,-31.356213,121.505844,DRILLRC,931960,78.0,223553.0,46.0,0.0,Drillhole Original
19904382,-31.356213,121.505844,DRILLRC,931960,77.0,223552.0,66.0,0.0,Drillhole Original
19904373,-31.356213,121.505844,DRILLRC,931960,68.0,223543.0,43.0,0.0,Drillhole Original
19904381,-31.356213,121.505844,DRILLRC,931960,76.0,223551.0,105.0,0.0,Drillhole Original
19904380,-31.356213,121.505844,DRILLRC,931960,75.0,223550.0,25.0,0.0,Drillhole Original
19904379,-31.356213,121.505844,DRILLRC,931960,74.0,223549.0,78.0,0.0,Drillhole Original
19904318,-31.356182,121.50598,DRILLRC,931958,48.0,223488.0,41.0,0.0,Drillhole Original
19904317,-31.356182,121.50598,DRILLRC,931958,47.0,223487.0,40.0,0.0,Drillhole Original
19904316,-31.356182,121.50598,DRILLRC,931958,46.0,223486.0,277.0,0.0,Drillhole Original
19904315,-31.356182,121.50598,DRILLRC,931958,45.0,223485.0,69.0,0.0,Drillhole Original
19904314,-31.356182,121.50598,DRILLRC,931958,44.0,223484.0,75.0,0.0,Drillhole Original
19904313,-31.356182,121.50598,DRILLRC,931958,40.0,223483.0,78.0,0.0,Drillhole Original
19904311,-31.356182,121.50598,DRILLRC,931958,32.0,223481.0,92.0,0.0,Drillhole Original
19904310,-31.356182,121.50598,DRILLRC,931958,28.0,223480.0,92.0,0.0,Drillhole Original
19904309,-31.356182,121.50598,DRILLRC,931958,24.0,223479.0,107.0,0.0,Drillhole Original
19904308,-31.356182,121.50598,DRILLRC,931958,20.0,223478.0,106.0,0.0,Drillhole Original
19904307,-31.356182,121.50598,DRILLRC,931958,16.0,223477.0,96.0,0.0,Drillhole Original
19904306,-31.356182,121.50598,DRILLRC,931958,12.0,223476.0,89.0,0.0,Drillhole Original
19904305,-31.356182,121.50598,DRILLRC,931958,8.0,223475.0,116.0,0.0,Drillhole Original
19904304,-31.356182,121.50598,DRILLRC,931958,4.0,223474.0,115.0,0.0,Drillhole Original
19904319,-31.356182,121.50598,DRILLRC,931958,49.0,223489.0,101.0,0.0,Drillhole Original
19904325,-31.356182,121.50598,DRILLRC,931958,55.0,223495.0,25.0,0.0,Drillhole Original
19904312,-31.356182,121.50598,DRILLRC,931958,36.0,223482.0,92.0,0.0,Drillhole Original
19904324,-31.356182,121.50598,DRILLRC,931958,54.0,223494.0,45.0,0.0,Drillhole Original
19904323,-31.356182,121.50598,DRILLRC,931958,53.0,223493.0,71.0,0.0,Drillhole Original
19904322,-31.356182,121.50598,DRILLRC,931958,52.0,223492.0,286.0,0.0,Drillhole Original
19904321,-31.356182,121.50598,DRILLRC,931958,51.0,223491.0,146.0,0.0,Drillhole Original
19904320,-31.356182,121.50598,DRILLRC,931958,50.0,223490.0,78.0,0.0,Drillhole Original
19904328,-31.356182,121.50598,DRILLRC,931958,58.0,223498.0,24.0,0.0,Drillhole Original
19904327,-31.356182,121.50598,DRILLRC,931958,57.0,223497.0,25.0,0.0,Drillhole Original
19904326,-31.356182,121.50598,DRILLRC,931958,56.0,223496.0,21.0,0.0,Drillhole Original
19903982,-31.355726,121.50621,DRILLRC,931951,4.0,223242.0,73.0,0.0,Drillhole Original
19903987,-31.355726,121.50621,DRILLRC,931951,21.0,223247.0,65.0,0.0,Drillhole Original
19903988,-31.355726,121.50621,DRILLRC,931951,22.0,223248.0,87.0,0.0,Drillhole Original
19903989,-31.355726,121.50621,DRILLRC,931951,23.0,223249.0,230.0,0.0,Drillhole Original
19903990,-31.355726,121.50621,DRILLRC,931951,24.0,223250.0,95.0,0.0,Drillhole Original
19903992,-31.355726,121.50621,DRILLRC,931951,26.0,223252.0,34.0,0.0,Drillhole Original
19903993,-31.355726,121.50621,DRILLRC,931951,27.0,223253.0,27.0,0.0,Drillhole Original
19903994,-31.355726,121.50621,DRILLRC,931951,28.0,223254.0,36.0,0.0,Drillhole Original
19903995,-31.355726,121.50621,DRILLRC,931951,29.0,223255.0,36.0,0.0,Drillhole Original
19903996,-31.355726,121.50621,DRILLRC,931951,30.0,223256.0,40.0,0.0,Drillhole Original
19903997,-31.355726,121.50621,DRILLRC,931951,31.0,223257.0,78.0,0.0,Drillhole Original
19903998,-31.355726,121.50621,DRILLRC,931951,32.0,223258.0,196.0,0.0,Drillhole Original
19903999,-31.355726,121.50621,DRILLRC,931951,33.0,223259.0,229.0,0.0,Drillhole Original
19904000,-31.355726,121.50621,DRILLRC,931951,34.0,223260.0,166.0,1.0,Drillhole Original
19904001,-31.355726,121.50621,DRILLRC,931951,35.0,223261.0,115.0,0.0,Drillhole Original
19904002,-31.355726,121.50621,DRILLRC,931951,36.0,223262.0,67.0,0.0,Drillhole Original
19904003,-31.355726,121.50621,DRILLRC,931951,37.0,223263.0,40.0,0.0,Drillhole Original
19904004,-31.355726,121.50621,DRILLRC,931951,38.0,223264.0,15.0,0.0,Drillhole Original
19904005,-31.355726,121.50621,DRILLRC,931951,39.0,223265.0,17.0,0.0,Drillhole Original
19903985,-31.355726,121.50621,DRILLRC,931951,16.0,223245.0,74.0,0.0,Drillhole Original
19903991,-31.355726,121.50621,DRILLRC,931951,25.0,223251.0,23.0,0.0,Drillhole Original
19904006,-31.355726,121.50621,DRILLRC,931951,40.0,223266.0,14.0,0.0,Drillhole Original
19903984,-31.355726,121.50621,DRILLRC,931951,12.0,223244.0,79.0,0.0,Drillhole Original
19903983,-31.355726,121.50621,DRILLRC,931951,8.0,223243.0,78.0,0.0,Drillhole Original
19903986,-31.355726,121.50621,DRILLRC,931951,20.0,223246.0,79.0,0.0,Drillhole Original
19904271,-31.355694,121.50588,DRILLRC,931957,20.0,223441.0,101.0,0.0,Drillhole Original
19904297,-31.355694,121.50588,DRILLRC,931957,82.0,223467.0,260.0,0.0,Drillhole Original
19904267,-31.355694,121.50588,DRILLRC,931957,4.0,223437.0,109.0,0.0,Drillhole Original
19904268,-31.355694,121.50588,DRILLRC,931957,8.0,223438.0,106.0,0.0,Drillhole Original
19904269,-31.355694,121.50588,DRILLRC,931957,12.0,223439.0,99.0,0.0,Drillhole Original
19904270,-31.355694,121.50588,DRILLRC,931957,16.0,223440.0,113.0,0.0,Drillhole Original
19904273,-31.355694,121.50588,DRILLRC,931957,28.0,223443.0,118.0,0.0,Drillhole Original
19904274,-31.355694,121.50588,DRILLRC,931957,32.0,223444.0,155.0,0.0,Drillhole Original
19904275,-31.355694,121.50588,DRILLRC,931957,36.0,223445.0,135.0,0.0,Drillhole Original
19904276,-31.355694,121.50588,DRILLRC,931957,40.0,223446.0,97.0,0.0,Drillhole Original
19904277,-31.355694,121.50588,DRILLRC,931957,44.0,223447.0,113.0,0.0,Drillhole Original
19904278,-31.355694,121.50588,DRILLRC,931957,48.0,223448.0,94.0,0.0,Drillhole Original
19904279,-31.355694,121.50588,DRILLRC,931957,52.0,223449.0,119.0,0.0,Drillhole Original
19904296,-31.355694,121.50588,DRILLRC,931957,81.0,223466.0,450.0,0.0,Drillhole Original
19903638,-31.354427,121.50576,DRILLDD,931941,44.0,224191.0,103.0,0.0,Drillhole Original
19903637,-31.354427,121.50576,DRILLDD,931941,40.0,224190.0,89.0,0.0,Drillhole Original
