SAMPLEID_dl,DLAT_dl,DLONG_dl,SAMPLETYPE_dl,Cu_ppm_dl,SAMPLEID_ori,DLAT_ori,DLONG_ori,SAMPLETYPE_ori,Cu_ppm_ori,SPURIOUS
734226,-28.515753,114.75096,SOIL,11.848,2825259,-28.515753,114.75096,SOIL,0.01,0
734262,-28.5153,114.75098,SOIL,48.926,2825295,-28.5153,114.75098,SOIL,0.01,0
734299,-28.51485,114.750984,SOIL,55.1,2825332,-28.51485,114.750984,SOIL,0.01,0
734063,-28.518011,114.751175,SOIL,75.697,2825096,-28.518011,114.751175,SOIL,0.01,0
734093,-28.51756,114.75118,SOIL,47.19,2825126,-28.51756,114.75118,SOIL,0.01,0
734125,-28.517109,114.75119,SOIL,13.622,2825158,-28.517109,114.75119,SOIL,0.01,0
734157,-28.516659,114.7512,SOIL,0.481,2825190,-28.516659,114.7512,SOIL,0.01,0
734192,-28.516207,114.75121,SOIL,0.752,2825225,-28.516207,114.75121,SOIL,0.01,0
734227,-28.515757,114.75122,SOIL,26.115,2825260,-28.515757,114.75122,SOIL,0.01,0
734263,-28.515306,114.75123,SOIL,169.007,2824865,-28.515306,114.75123,SOIL,36.0,0
734300,-28.514854,114.751236,SOIL,96.92,2825333,-28.514854,114.751236,SOIL,0.01,0
734094,-28.517565,114.751434,SOIL,2.605,2825127,-28.517565,114.751434,SOIL,0.01,0
734126,-28.517115,114.75145,SOIL,21.659,2825159,-28.517115,114.75145,SOIL,0.01,0
734158,-28.516663,114.75146,SOIL,9.983,2825191,-28.516663,114.75146,SOIL,0.01,0
734193,-28.516212,114.751465,SOIL,19.016,2825226,-28.516212,114.751465,SOIL,0.01,0
734228,-28.51576,114.75147,SOIL,13.341,2825261,-28.51576,114.75147,SOIL,0.01,0
734264,-28.51531,114.75149,SOIL,32.18,2825297,-28.51531,114.75149,SOIL,0.01,0
734301,-28.514858,114.751495,SOIL,16.047,2825334,-28.514858,114.751495,SOIL,0.01,0
734095,-28.517569,114.75169,SOIL,1.167,2825128,-28.517569,114.75169,SOIL,0.01,0
734127,-28.517118,114.7517,SOIL,14.833,2825160,-28.517118,114.7517,SOIL,0.01,0
734159,-28.516666,114.75171,SOIL,1.19,2825192,-28.516666,114.75171,SOIL,0.01,0
734194,-28.516216,114.751724,SOIL,33.808,2825227,-28.516216,114.751724,SOIL,0.01,0
734229,-28.515764,114.75173,SOIL,2.002,2825262,-28.515764,114.75173,SOIL,0.01,0
734265,-28.515314,114.75174,SOIL,23.771,2824867,-28.515314,114.75174,SOIL,23.0,0
734302,-28.514862,114.75175,SOIL,29.51,2824896,-28.514862,114.75175,SOIL,37.0,0
734128,-28.517122,114.75196,SOIL,3.371,2825161,-28.517122,114.75196,SOIL,0.01,0
734160,-28.51667,114.75197,SOIL,1.369,2825193,-28.51667,114.75197,SOIL,0.01,0
734195,-28.51622,114.751976,SOIL,14.219,2825228,-28.51622,114.751976,SOIL,0.01,0
734230,-28.515768,114.75198,SOIL,0.496,2825263,-28.515768,114.75198,SOIL,0.01,0
734266,-28.515318,114.752,SOIL,20.527,2824868,-28.515318,114.752,SOIL,23.0,0
734303,-28.514868,114.75201,SOIL,33.922,2824897,-28.514868,114.75201,SOIL,22.0,0
734161,-28.516676,114.75222,SOIL,0.578,2825194,-28.516676,114.75222,SOIL,0.01,0
734196,-28.516224,114.752235,SOIL,0.703,2825229,-28.516224,114.752235,SOIL,0.01,0
734231,-28.515774,114.75224,SOIL,21.511,2825264,-28.515774,114.75224,SOIL,0.01,0
734267,-28.515322,114.75225,SOIL,14.655,2824869,-28.515322,114.75225,SOIL,25.0,0
734304,-28.514872,114.75226,SOIL,68.105,2824898,-28.514872,114.75226,SOIL,22.0,0
734162,-28.51668,114.75248,SOIL,10.258,2825195,-28.51668,114.75248,SOIL,0.01,0
734197,-28.51623,114.75249,SOIL,0.635,2825230,-28.51623,114.75249,SOIL,0.01,0
734232,-28.515778,114.752495,SOIL,19.555,2825265,-28.515778,114.752495,SOIL,0.01,0
734268,-28.515327,114.7525,SOIL,15.331,2824870,-28.515327,114.7525,SOIL,12.0,0
734305,-28.514875,114.75252,SOIL,28.145,2825338,-28.514875,114.75252,SOIL,0.01,0
734198,-28.516233,114.75274,SOIL,28.346,2825231,-28.516233,114.75274,SOIL,0.01,0
734233,-28.515781,114.752754,SOIL,16.522,2825266,-28.515781,114.752754,SOIL,0.01,0
734269,-28.515331,114.75276,SOIL,37.77,2824871,-28.515331,114.75276,SOIL,13.0,0
734306,-28.51488,114.75277,SOIL,30.844,2825339,-28.51488,114.75277,SOIL,0.01,0
734234,-28.515785,114.753006,SOIL,16.688,2825267,-28.515785,114.753006,SOIL,0.01,0
734270,-28.515335,114.75301,SOIL,20.569,2824872,-28.515335,114.75301,SOIL,16.0,0
734307,-28.514885,114.75303,SOIL,14.544,2824901,-28.514885,114.75303,SOIL,15.0,0
734235,-28.51579,114.753265,SOIL,15.864,2825268,-28.51579,114.753265,SOIL,0.01,0
734271,-28.515339,114.75327,SOIL,67.077,2825304,-28.515339,114.75327,SOIL,0.01,0
734308,-28.514889,114.75328,SOIL,32.533,2825341,-28.514889,114.75328,SOIL,0.01,0
734272,-28.515345,114.753525,SOIL,11.228,2824874,-28.515345,114.753525,SOIL,16.0,0
734309,-28.514893,114.75354,SOIL,9.136,2824903,-28.514893,114.75354,SOIL,16.0,0
734273,-28.515348,114.753784,SOIL,9.897,2825306,-28.515348,114.753784,SOIL,0.01,0
734310,-28.514896,114.75379,SOIL,17.052,2824904,-28.514896,114.75379,SOIL,13.0,0
734311,-28.5149,114.75405,SOIL,66.309,2825344,-28.5149,114.75405,SOIL,0.01,0
733893,-28.545433,114.76106,SOIL,16.725,4760398,-28.545433,114.76106,SOIL,-1.0,0
733894,-28.545156,114.76132,SOIL,2.757,4760399,-28.545156,114.76132,SOIL,-1.0,0
733895,-28.54499,114.76158,SOIL,0.661,4760400,-28.54499,114.76158,SOIL,-1.0,0
733896,-28.544895,114.76184,SOIL,0.374,4760401,-28.544895,114.76184,SOIL,-1.0,0
733897,-28.544773,114.7621,SOIL,0.68,4760402,-28.544773,114.7621,SOIL,-1.0,0
733898,-28.544542,114.76236,SOIL,2.078,4760403,-28.544542,114.76236,SOIL,-1.0,0
733899,-28.544142,114.76263,SOIL,0.969,4760404,-28.544142,114.76263,SOIL,-1.0,0
733900,-28.543802,114.762886,SOIL,18.24,4760405,-28.543802,114.762886,SOIL,-1.0,0
733901,-28.543112,114.76315,SOIL,13.705,4760406,-28.543112,114.76315,SOIL,-1.0,0
733902,-28.5428,114.76342,SOIL,20.056,4760407,-28.5428,114.76342,SOIL,-1.0,0
733903,-28.542156,114.76369,SOIL,1.113,4760408,-28.542156,114.76369,SOIL,-1.0,0
733904,-28.541817,114.76395,SOIL,0.591,4760409,-28.541817,114.76395,SOIL,-1.0,0
733905,-28.541685,114.764206,SOIL,0.858,4760410,-28.541685,114.764206,SOIL,-1.0,0
733906,-28.541708,114.764465,SOIL,16.971,4760411,-28.541708,114.764465,SOIL,-1.0,0
733907,-28.541777,114.76472,SOIL,15.292,4760412,-28.541777,114.76472,SOIL,-1.0,0
733908,-28.541285,114.764984,SOIL,0.779,4760413,-28.541285,114.764984,SOIL,-1.0,0
733909,-28.545662,114.765144,SOIL,2.139,4760414,-28.545662,114.765144,SOIL,-1.0,0
733910,-28.54094,114.7655,SOIL,20.614,4760415,-28.54094,114.7655,SOIL,-1.0,0
12287976,-27.369667,115.39628,SOIL,24.091,11569229,-27.369667,115.39628,SOIL,-5.0,0
12287309,-27.39137,115.400635,SOIL,28.099,11569015,-27.39137,115.400635,SOIL,-5.0,0
12288146,-27.355268,115.40074,SOIL,22.995,11569399,-27.355268,115.40074,SOIL,-5.0,0
12288144,-27.355246,115.401146,SOIL,26.566,11569397,-27.355246,115.401146,SOIL,-5.0,0
12287860,-27.362497,115.40146,SOIL,23.238,11569113,-27.362497,115.40146,SOIL,-5.0,0
12288095,-27.376944,115.40185,SOIL,28.243,11569348,-27.376944,115.40185,SOIL,-5.0,0
12287857,-27.362503,115.40206,SOIL,25.157,11569110,-27.362503,115.40206,SOIL,-5.0,0
12287856,-27.362507,115.40227,SOIL,26.816,11569109,-27.362507,115.40227,SOIL,-5.0,0
12287851,-27.362518,115.403275,SOIL,21.88,11569104,-27.362518,115.403275,SOIL,-5.0,0
12287849,-27.362522,115.40368,SOIL,25.027,11569102,-27.362522,115.40368,SOIL,-5.0,0
12286879,-27.384188,115.40398,SOIL,22.957,11568585,-27.384188,115.40398,SOIL,-5.0,0
12287935,-27.369726,115.40457,SOIL,25.706,11569188,-27.369726,115.40457,SOIL,-5.0,0
12288126,-27.355314,115.404785,SOIL,25.272,11569379,-27.355314,115.404785,SOIL,-5.0,0
12286860,-27.384232,115.40782,SOIL,24.212,11568566,-27.384232,115.40782,SOIL,-5.0,0
12287267,-27.391468,115.40913,SOIL,25.61,11568973,-27.391468,115.40913,SOIL,-5.0,0
12286851,-27.384253,115.40964,SOIL,24.217,11568557,-27.384253,115.40964,SOIL,-5.0,0
12287155,-27.410248,115.40967,SOIL,27.532,11567558,-27.410248,115.40967,SOIL,23.9,0
12286985,-27.419182,115.41018,SOIL,26.029,11568691,-27.419182,115.41018,SOIL,-16.5,0
12286848,-27.38426,115.41025,SOIL,21.145,11568554,-27.38426,115.41025,SOIL,-5.0,0
12287231,-27.398705,115.41044,SOIL,23.997,11568937,-27.398705,115.41044,SOIL,-5.0,0
12286847,-27.384262,115.410446,SOIL,23.894,11568553,-27.384262,115.410446,SOIL,-5.0,0
12287260,-27.391483,115.410545,SOIL,24.814,11568966,-27.391483,115.410545,SOIL,-5.0,0
12286846,-27.384266,115.410645,SOIL,24.665,11568552,-27.384266,115.410645,SOIL,-5.0,0
12287229,-27.398708,115.41084,SOIL,23.587,11568935,-27.398708,115.41084,SOIL,-5.0,0
12286788,-27.416672,115.410995,SOIL,24.745,11568494,-27.416672,115.410995,SOIL,-16.5,0
12287091,-27.405924,115.41114,SOIL,33.022,11568797,-27.405924,115.41114,SOIL,-16.5,0
12287092,-27.405926,115.41124,SOIL,31.47,11568798,-27.405926,115.41124,SOIL,-16.5,0
12286843,-27.384272,115.411255,SOIL,26.686,11568549,-27.384272,115.411255,SOIL,-5.0,0
12287151,-27.411982,115.41126,SOIL,24.822,11568857,-27.411982,115.41126,SOIL,-5.0,0
12286740,-27.417398,115.411385,SOIL,24.267,11568446,-27.417398,115.411385,SOIL,-16.5,0
12286790,-27.416677,115.4114,SOIL,24.24,11568496,-27.416677,115.4114,SOIL,-16.5,0
12287094,-27.405928,115.41144,SOIL,26.501,11568800,-27.405928,115.41144,SOIL,-16.5,0
12286972,-27.419195,115.41149,SOIL,21.755,11568678,-27.419195,115.41149,SOIL,-16.5,0
12286807,-27.418844,115.41157,SOIL,29.88,11568513,-27.418844,115.41157,SOIL,-16.5,0
12286971,-27.419197,115.4116,SOIL,28.69,11568677,-27.419197,115.4116,SOIL,-16.5,0
12287165,-27.41027,115.41169,SOIL,24.679,11568871,-27.41027,115.41169,SOIL,-5.0,0
12286970,-27.419197,115.4117,SOIL,19.427,11568676,-27.419197,115.4117,SOIL,-16.5,0
12286808,-27.419569,115.41176,SOIL,23.757,11568514,-27.419569,115.41176,SOIL,-16.5,0
12286806,-27.418846,115.41177,SOIL,23.721,11568512,-27.418846,115.41177,SOIL,-16.5,0
12286969,-27.419199,115.4118,SOIL,17.634,11568675,-27.419199,115.4118,SOIL,-16.5,0
12286968,-27.4192,115.411896,SOIL,22.503,11568674,-27.4192,115.411896,SOIL,-16.5,0
12287099,-27.405933,115.41195,SOIL,23.959,11568805,-27.405933,115.41195,SOIL,-16.5,0
12286967,-27.419203,115.412,SOIL,30.355,11568673,-27.419203,115.412,SOIL,-16.5,0
12287223,-27.398722,115.41206,SOIL,24.479,11568929,-27.398722,115.41206,SOIL,-5.0,0
12286839,-27.384281,115.41206,SOIL,22.889,11568545,-27.384281,115.41206,SOIL,-5.0,0
12286966,-27.419203,115.4121,SOIL,23.931,11568672,-27.419203,115.4121,SOIL,-16.5,0
12287101,-27.405935,115.41215,SOIL,23.547,11568807,-27.405935,115.41215,SOIL,-16.5,0
12286810,-27.419575,115.41216,SOIL,23.326,11568516,-27.419575,115.41216,SOIL,-16.5,0
12286736,-27.417408,115.41219,SOIL,25.413,11568442,-27.417408,115.41219,SOIL,-16.5,0
12286965,-27.419205,115.4122,SOIL,22.203,11568671,-27.419205,115.4122,SOIL,-16.5,0
12286794,-27.416685,115.41221,SOIL,26.596,11568500,-27.416685,115.41221,SOIL,-16.5,0
12287103,-27.405937,115.41235,SOIL,27.176,11568809,-27.405937,115.41235,SOIL,-16.5,0
12286811,-27.419577,115.41237,SOIL,22.703,11568517,-27.419577,115.41237,SOIL,-16.5,0
12286803,-27.418854,115.41238,SOIL,31.77,11568509,-27.418854,115.41238,SOIL,-16.5,0
12286749,-27.418133,115.41239,SOIL,21.597,11568455,-27.418133,115.41239,SOIL,-16.5,0
12286783,-27.415966,115.41242,SOIL,24.994,11568489,-27.415966,115.41242,SOIL,-16.5,0
12287145,-27.411995,115.412476,SOIL,28.401,11568851,-27.411995,115.412476,SOIL,-5.0,0
12286962,-27.419209,115.412506,SOIL,23.461,11568668,-27.419209,115.412506,SOIL,-16.5,0
12286961,-27.419209,115.412605,SOIL,22.611,11568667,-27.419209,115.412605,SOIL,-16.5,0
12285324,-27.418486,115.412605,SOIL,23.299,11567782,-27.418486,115.412605,SOIL,-16.5,0
12286796,-27.41669,115.41261,SOIL,28.745,11568502,-27.41669,115.41261,SOIL,-16.5,0
12286782,-27.415968,115.41262,SOIL,24.784,11568488,-27.415968,115.41262,SOIL,-16.5,0
12286836,-27.384289,115.41267,SOIL,29.755,11568542,-27.384289,115.41267,SOIL,-5.0,0
12286960,-27.41921,115.412704,SOIL,28.604,11568666,-27.41921,115.412704,SOIL,-16.5,0
12285208,-27.421375,115.412766,SOIL,37.768,11567666,-27.421375,115.412766,SOIL,-16.5,0
12286801,-27.41886,115.41278,SOIL,15.692,11568507,-27.41886,115.41278,SOIL,-16.5,0
12286781,-27.415972,115.41283,SOIL,25.265,11568487,-27.415972,115.41283,SOIL,-16.5,0
12286835,-27.38429,115.41287,SOIL,23.305,11568541,-27.38429,115.41287,SOIL,-5.0,0
12286958,-27.419212,115.41291,SOIL,51.897,11568664,-27.419212,115.41291,SOIL,-16.5,0
12286957,-27.419212,115.41301,SOIL,26.418,11568663,-27.419212,115.41301,SOIL,-16.5,0
12286780,-27.415974,115.413025,SOIL,23.267,11568486,-27.415974,115.413025,SOIL,-16.5,0
12286834,-27.384293,115.41308,SOIL,24.898,11568540,-27.384293,115.41308,SOIL,-5.0,0
12286956,-27.419214,115.41311,SOIL,23.976,11568662,-27.419214,115.41311,SOIL,-16.5,0
12285286,-27.424267,115.413124,SOIL,25.066,11567744,-27.424267,115.413124,SOIL,-16.5,0
12285249,-27.423546,115.41314,SOIL,22.698,11567707,-27.423546,115.41314,SOIL,-16.5,0
12285211,-27.4221,115.413155,SOIL,20.657,11567669,-27.4221,115.413155,SOIL,-16.5,0
12286731,-27.41742,115.41321,SOIL,25.8,11568437,-27.41742,115.41321,SOIL,-16.5,0
12286955,-27.419216,115.413216,SOIL,25.039,11568661,-27.419216,115.413216,SOIL,-16.5,0
12287217,-27.398735,115.41328,SOIL,23.955,11568923,-27.398735,115.41328,SOIL,-5.0,0
12285287,-27.424992,115.413315,SOIL,25.358,11567745,-27.424992,115.413315,SOIL,-16.5,0
12285285,-27.42427,115.41333,SOIL,25.396,11567743,-27.42427,115.41333,SOIL,-16.5,0
12285247,-27.422827,115.413345,SOIL,32.893,11567705,-27.422827,115.413345,SOIL,-16.5,0
12287081,-27.419579,115.41341,SOIL,25.473,11568787,-27.419579,115.41341,SOIL,-16.5,0
12286953,-27.419218,115.413414,SOIL,24.415,11568659,-27.419218,115.413414,SOIL,-16.5,0
12286800,-27.4167,115.41342,SOIL,31.931,11568506,-27.4167,115.41342,SOIL,-16.5,0
12286778,-27.415977,115.41343,SOIL,24.188,11568484,-27.415977,115.41343,SOIL,-16.5,0
12287080,-27.41958,115.41351,SOIL,27.015,11568786,-27.41958,115.41351,SOIL,-16.5,0
12286952,-27.419218,115.41351,SOIL,23.742,11568658,-27.419218,115.41351,SOIL,-16.5,0
12285288,-27.424994,115.41352,SOIL,26.468,11567746,-27.424994,115.41352,SOIL,-16.5,0
12285251,-27.42355,115.41354,SOIL,25.557,11567709,-27.42355,115.41354,SOIL,-16.5,0
12285213,-27.422106,115.41356,SOIL,24.883,11567671,-27.422106,115.41356,SOIL,-16.5,0
12287115,-27.40595,115.41357,SOIL,26.252,11568821,-27.40595,115.41357,SOIL,-16.5,0
12285204,-27.421385,115.413574,SOIL,35.491,11567662,-27.421385,115.413574,SOIL,-16.5,0
12286950,-27.419222,115.41372,SOIL,23.267,11568656,-27.419222,115.41372,SOIL,-16.5,0
12285245,-27.42283,115.41375,SOIL,33.723,11567703,-27.42283,115.41375,SOIL,-16.5,0
12285203,-27.421387,115.41377,SOIL,24.558,11567661,-27.421387,115.41377,SOIL,-16.5,0
12287077,-27.419582,115.41382,SOIL,26.352,11568783,-27.419582,115.41382,SOIL,-16.5,0
12286728,-27.417425,115.41382,SOIL,31.276,11568434,-27.417425,115.41382,SOIL,-16.5,0
12286997,-27.418861,115.413826,SOIL,21.402,11568703,-27.418861,115.413826,SOIL,-16.5,0
12286776,-27.415981,115.41383,SOIL,34.062,11568482,-27.415981,115.41383,SOIL,-16.5,0
12286998,-27.418863,115.413925,SOIL,25.917,11568704,-27.418863,115.413925,SOIL,-16.5,0
11173389,-27.40416,115.414,SOIL,1.43,12289449,-27.40416,115.414,SOIL,84.0,0
12287120,-27.405956,115.41407,SOIL,26.471,11567542,-27.405956,115.41407,SOIL,26.5,0
12287213,-27.398745,115.414085,SOIL,25.361,11568919,-27.398745,115.414085,SOIL,-5.0,0
12285291,-27.425001,115.41412,SOIL,30.724,11567749,-27.425001,115.41412,SOIL,-16.5,0
12285254,-27.423557,115.41415,SOIL,25.909,11567712,-27.423557,115.41415,SOIL,-16.5,0
12285243,-27.422834,115.41416,SOIL,22.305,11567701,-27.422834,115.41416,SOIL,-16.5,0
12285201,-27.42139,115.41418,SOIL,25.946,11567659,-27.42139,115.41418,SOIL,-16.5,0
12286726,-27.41743,115.41422,SOIL,31.061,11568432,-27.41743,115.41422,SOIL,-16.5,0
11173392,-27.407331,115.414246,ROCKC,189.859,12289386,-27.407331,115.414246,ROCKC,-50.0,0
12287002,-27.418867,115.41433,SOIL,55.687,11568708,-27.418867,115.41433,SOIL,-16.5,0
12285280,-27.42428,115.41434,SOIL,26.575,11567738,-27.42428,115.41434,SOIL,-16.5,0
12285242,-27.422836,115.41436,SOIL,24.529,11567700,-27.422836,115.41436,SOIL,-16.5,0
12285217,-27.422115,115.41437,SOIL,28.541,11567675,-27.422115,115.41437,SOIL,-16.5,0
12287242,-27.391527,115.41439,SOIL,21.037,11567577,-27.391527,115.41439,SOIL,49.3,0
12287003,-27.418867,115.41443,SOIL,17.988,11568709,-27.418867,115.41443,SOIL,-16.5,0
11173364,-27.40552,115.41449,SOIL,1.871,12289479,-27.40552,115.41449,SOIL,150.0,0
11173365,-27.404165,115.41451,SOIL,1.322,12289481,-27.404165,115.41451,SOIL,100.0,0
12285279,-27.424282,115.41454,SOIL,29.807,11567737,-27.424282,115.41454,SOIL,-16.5,0
12285256,-27.423561,115.41455,SOIL,24.291,11567714,-27.423561,115.41455,SOIL,-16.5,0
12287069,-27.419594,115.41463,SOIL,17.463,11568775,-27.419594,115.41463,SOIL,-16.5,0
12285219,-27.42212,115.41477,SOIL,28.591,11567677,-27.42212,115.41477,SOIL,-16.5,0
12285198,-27.421398,115.41479,SOIL,26.583,11567656,-27.421398,115.41479,SOIL,-16.5,0
12286757,-27.416716,115.41484,SOIL,26.137,11568463,-27.416716,115.41484,SOIL,-16.5,0
12285239,-27.422844,115.41497,SOIL,23.122,11567697,-27.422844,115.41497,SOIL,-16.5,0
12286770,-27.415997,115.41505,SOIL,25.448,11568476,-27.415997,115.41505,SOIL,-16.5,0
12287207,-27.39876,115.4153,SOIL,21.568,11568913,-27.39876,115.4153,SOIL,-5.0,0
12285297,-27.425014,115.41534,SOIL,25.128,11567755,-27.425014,115.41534,SOIL,-16.5,0
12286768,-27.416,115.41545,SOIL,26.675,11568474,-27.416,115.41545,SOIL,-16.5,0
12286822,-27.38432,115.415504,SOIL,26.168,11568528,-27.38432,115.415504,SOIL,-5.0,0
12287014,-27.41888,115.41554,SOIL,28.467,11568720,-27.41888,115.41554,SOIL,-16.5,0
12287059,-27.419603,115.415634,SOIL,39.888,11568765,-27.419603,115.415634,SOIL,-16.5,0
12285267,-27.423588,115.41678,SOIL,30.841,11567725,-27.423588,115.41678,SOIL,-16.5,0
12288018,-27.377121,115.41744,SOIL,28.888,11569271,-27.377121,115.41744,SOIL,-5.0,0
12287041,-27.419624,115.41746,SOIL,3.442,11568747,-27.419624,115.41746,SOIL,-16.5,0
12289935,-27.440763,115.4585,SOIL,19.506,12289975,-27.440763,115.4585,SOIL,28.0,0
12289937,-27.440775,115.45951,SOIL,42.065,12289977,-27.440775,115.45951,SOIL,30.0,0
12289938,-27.44078,115.460014,SOIL,19.928,12289978,-27.44078,115.460014,SOIL,22.0,0
12289939,-27.440786,115.460526,SOIL,24.26,12289979,-27.440786,115.460526,SOIL,25.0,0
12289980,-27.440792,115.46103,SOIL,23.444,12289940,-27.440792,115.46103,SOIL,25.0,0
12289983,-27.440807,115.46255,SOIL,36.905,12289943,-27.440807,115.46255,SOIL,24.0,0
12289985,-27.44082,115.463554,SOIL,53.021,12289945,-27.44082,115.463554,SOIL,25.0,0
12289989,-27.440842,115.46558,SOIL,17.437,12289949,-27.440842,115.46558,SOIL,16.0,0
2361198,-30.924355,115.668724,SOIL,14.057,7159153,-30.924355,115.668724,SOIL,-61.37,0
2361199,-30.924355,115.66975,SOIL,88.428,7159154,-30.924355,115.66975,SOIL,-45.3,0
2361200,-30.924366,115.67077,SOIL,12.437,7159155,-30.924366,115.67077,SOIL,-25.55,0
2361201,-30.924341,115.67184,SOIL,83.819,7159156,-30.924341,115.67184,SOIL,-107.14,0
2361202,-30.924307,115.672905,SOIL,46.568,7159157,-30.924307,115.672905,SOIL,-47.23,0
2361203,-30.924309,115.67393,SOIL,8.83,7159158,-30.924309,115.67393,SOIL,4.0,0
2361204,-30.924301,115.67497,SOIL,9.521,7159159,-30.924301,115.67497,SOIL,-18.37,0
2361205,-30.924303,115.676025,SOIL,24.751,7159160,-30.924303,115.676025,SOIL,-10.66,0
2361206,-30.924303,115.67707,SOIL,14.014,7159161,-30.924303,115.67707,SOIL,4.28,0
2361207,-30.924307,115.678085,SOIL,15.662,7159162,-30.924307,115.678085,SOIL,-75.2,0
2361208,-30.924273,115.679184,SOIL,9.313,7159163,-30.924273,115.679184,SOIL,-37.86,0
2361209,-30.924292,115.68021,SOIL,34.717,7159164,-30.924292,115.68021,SOIL,16.34,0
2361210,-30.92432,115.68124,SOIL,3.65,7159165,-30.92432,115.68124,SOIL,-32.73,0
2361211,-30.924286,115.68228,SOIL,77.602,7159166,-30.924286,115.68228,SOIL,-44.27,0
6639345,-27.984592,115.719406,ROCKC,11.522,4561412,-27.984592,115.719406,ROCKC,24.0,0
6639352,-27.986528,115.721794,ROCKC,11.522,4561426,-27.986528,115.721794,ROCKC,93.0,0
6639353,-27.986748,115.722115,ROCKC,11.522,4561427,-27.986748,115.722115,ROCKC,83.0,0
6639354,-27.986977,115.722404,ROCKC,11.522,4561428,-27.986977,115.722404,ROCKC,103.0,0
6639355,-27.987494,115.72274,ROCKC,11.522,4561429,-27.987494,115.72274,ROCKC,90.0,0
6639351,-27.983864,115.72736,ROCKC,16.836,4561425,-27.983864,115.72736,ROCKC,45.0,0
6639348,-27.989126,115.72747,ROCKC,11.522,4561422,-27.989126,115.72747,ROCKC,80.0,0
6639349,-27.989704,115.72756,ROCKC,11.522,4561423,-27.989704,115.72756,ROCKC,59.0,0
6639350,-27.989235,115.727585,ROCKC,16.836,4561424,-27.989235,115.727585,ROCKC,35.0,0
6639341,-27.985104,115.72792,ROCKC,11.522,4561408,-27.985104,115.72792,ROCKC,41.0,0
6639342,-27.984013,115.72803,ROCKC,11.522,4561409,-27.984013,115.72803,ROCKC,246.0,0
6639346,-27.984972,115.72827,ROCKC,11.522,4561413,-27.984972,115.72827,ROCKC,46.0,0
6639344,-27.98439,115.72881,ROCKC,11.522,4561411,-27.98439,115.72881,ROCKC,37.0,0
6639343,-27.983644,115.729126,ROCKC,11.522,4561410,-27.983644,115.729126,ROCKC,97.0,0
6639347,-27.985106,115.72997,ROCKC,11.522,4561414,-27.985106,115.72997,ROCKC,64.0,0
13132791,-28.019356,115.76531,ROCKC,108.641,13132792,-28.019356,115.76531,ROCKC,26.0,0
13132793,-28.019302,115.76539,ROCKC,41.054,13132794,-28.019302,115.76539,ROCKC,37.0,0
13132775,-28.017641,115.76539,ROCKC,130.936,13132776,-28.017641,115.76539,ROCKC,130.0,0
13132795,-28.019331,115.765526,ROCKC,134.881,13132796,-28.019331,115.765526,ROCKC,40.0,0
13132797,-28.019331,115.76557,ROCKC,61.462,13132798,-28.019331,115.76557,ROCKC,118.0,0
13132799,-28.019367,115.76567,ROCKC,26.638,13132800,-28.019367,115.76567,ROCKC,41.0,0
13132801,-28.019424,115.76579,ROCKC,44.869,13132802,-28.019424,115.76579,ROCKC,72.0,0
13132803,-28.01947,115.765884,ROCKC,41.054,13132804,-28.01947,115.765884,ROCKC,104.0,0
13132805,-28.01947,115.765915,ROCKC,41.054,13132806,-28.01947,115.765915,ROCKC,9.0,0
13132777,-28.01753,115.76598,ROCKC,26.088,13132778,-28.01753,115.76598,ROCKC,173.0,0
13132779,-28.017548,115.766045,ROCKC,41.054,13132780,-28.017548,115.766045,ROCKC,59.0,0
13132781,-28.017567,115.76609,ROCKC,108.641,13132782,-28.017567,115.76609,ROCKC,37.0,0
13132783,-28.017612,115.76622,ROCKC,257.3,13132784,-28.017612,115.76622,ROCKC,167.0,0
13132809,-28.019428,115.76638,ROCKC,26.638,13132810,-28.019428,115.76638,ROCKC,476.0,0
13132785,-28.01765,115.76642,ROCKC,223.382,13132786,-28.01765,115.76642,ROCKC,439.0,0
13132739,-28.017933,115.76666,ROCKC,222.073,13132740,-28.017933,115.76666,ROCKC,461.0,0
13132807,-28.019522,115.76668,ROCKC,44.869,13132808,-28.019522,115.76668,ROCKC,-15.0,0
13132741,-28.017933,115.766685,ROCKC,169.864,13132742,-28.017933,115.766685,ROCKC,266.0,0
13132743,-28.017935,115.76673,ROCKC,88.818,13132744,-28.017935,115.76673,ROCKC,48.0,0
